sample_period,date,site,transect,aphid_presence,gps,distance,bromus inermis,thinopyrum intermedium ssp intermedium,alopecurus pratensis,arrhenatherum elatius,phalaris arundinacea,bromus tectorum,pseudoroegneria spicata,aegilops cylindrica,agropyron cristatum,agrostis stolonifera,alopecurus arundinaceus,avena fatua,bromus hordeaceus,bromus arvensis,bromus marginatus,bromus japonicus,bromus sterilis,b. marginatus/ b. hordaceus,b. inermis/ a. pratensis,bromus undet.,calamagrostis rubescens,carex geyeri,carex hoodii,carex microptera,carex undet.,dactylis glomerata,danthonia californica,deschampsia elongata,elymus trachycaulus ssp trachycaulus,elymus glaucus ssp glaucus,elymus lanceolatus ssp lancelatus,elymus repens,elymus undet.,festuca idahoensis,festuca occidentalis,festuca rubra,festuca undet.,p. spicata/f. idahoensis,hordeum murinum ssp glaucum,juncus saximontanus,juncus undet.,koeleria macrantha,leymus cinereus,lolium perenne,pascopyrum smithii,phleum pratense,poa pratensis,poa compressa,poa secunda,poa bulbosa ssp vivipara,p. compressa/p. pratensis,schedonorous arundinaceus,secale cereale,taeniatherum caput-medusae,thinopyrum intermedium ssp barbulatum,triticum aestivum,ventenata dubia,vulpia bromoides,vulpia myuros,Unknown,Unknown green stringy bunchgrass (S2 is this greener thinner needle?),unknown wheatgrass,Dainty TBD
s1,5/24/2021,Hells Gate,5,no,"46.3512889, -117.0589326",0_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,
s1,5/24/2021,Hells Gate,5,,,1_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,
s1,5/24/2021,Hells Gate,5,,,2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,
s1,5/24/2021,Hells Gate,5,,,3_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,
s1,5/24/2021,Hells Gate,5,,,4_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,
s1,5/24/2021,Hells Gate,5,,,5_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,
s1,5/24/2021,Hells Gate,5,,,6_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,
s1,5/24/2021,Hells Gate,5,,,7_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,
s1,5/24/2021,Hells Gate,5,,,8_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,
s1,5/24/2021,Hells Gate,5,,,9_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,
s1,5/24/2021,Hells Gate,6,no,"46.3534214, -117.0588179",0_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,100,,,,,,,,,,
s1,5/24/2021,Hells Gate,6,,,1_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,100,,,,,,,,,,
s1,5/24/2021,Hells Gate,6,,,2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,100,,,,,,,,,,
s1,5/24/2021,Hells Gate,6,,,3_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,100,,,,,,,,,,
s1,5/24/2021,Hells Gate,6,,,4_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,100,,,,,,,,,,
s1,5/24/2021,Hells Gate,6,,,5_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,100,,,,,,,,,,
s1,5/24/2021,Hells Gate,6,,,6_7,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Hells Gate,6,,,7_8,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Hells Gate,6,,,8_9,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Hells Gate,6,,,9_10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,
s1,5/24/2021,Wolf,1,no,"46.4912309, -117.0968352",0_1,100,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,1,,,1_2,70,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,1,,,2_3,70,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,1,,,3_4,60,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,1,,,4_5,70,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,1,,,5_6,80,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,1,,,6_7,60,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,1,,,7_8,100,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,1,,,8_9,90,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,1,,,9_10,80,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,2,no,"46.4911725, -117.0974876",0_1,100,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,2,,,1_2,80,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,2,,,2_3,70,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,2,,,3_4,80,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,2,,,4_5,70,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,2,,,5_6,80,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,2,,,6_7,80,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,2,,,7_8,100,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,2,,,8_9,100,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,2,,,9_10,80,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,3,no,"46.4910568, -117.0984774",0_1,100,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,3,,,1_2,80,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,3,,,2_3,100,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,3,,,3_4,100,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,3,,,4_5,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,3,,,5_6,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,3,,,6_7,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,3,,,7_8,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,3,,,8_9,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,3,,,9_10,100,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,4,no,"46.4908549, -117.0991077",0_1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,4,,,1_2,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,4,,,2_3,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,4,,,3_4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,4,,,4_5,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,4,,,5_6,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,4,,,6_7,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,4,,,7_8,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,4,,,8_9,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,4,,,9_10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,5,no,"46.4908237, -117.0999298",0_1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,5,,,1_2,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,5,,,2_3,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,5,,,3_4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,5,,,4_5,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,5,,,5_6,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,5,,,6_7,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,5,,,7_8,100,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,5,,,8_9,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,5,,,9_10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,6,no,"46.4905550, -117.0973659",0_1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,6,,,1_2,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,6,,,2_3,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,6,,,3_4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,6,,,4_5,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,6,,,5_6,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,6,,,6_7,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,6,,,7_8,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,6,,,8_9,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Wolf,6,,,9_10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,1,no,"46.5763570, -117.1489150",0_1,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,1,,,1_2,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,1,,,2_3,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,1,,,3_4,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,1,,,4_5,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,1,,,5_6,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,1,,,6_7,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,1,,,7_8,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,1,,,8_9,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,1,,,9_10,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,2,no,"46.576438, -117.1492975",0_1,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,2,,,1_2,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,2,,,2_3,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,2,,,3_4,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,2,,,4_5,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,2,,,5_6,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,2,,,6_7,20,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,2,,,7_8,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,2,,,8_9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,2,,,9_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,3,no,"46.577166, -117.1498299",0_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,3,,,1_2,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,3,,,2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,3,,,3_4,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,3,,,4_5,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,3,,,5_6,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,3,,,6_7,,,40,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,
s1,5/24/2021,Meyer,3,,,7_8,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,
s1,5/24/2021,Meyer,3,,,8_9,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,
s1,5/24/2021,Meyer,3,,,9_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,
s1,5/24/2021,Meyer,4,no,"46.5773632, -117.1499208",0_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,4,,,1_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,4,,,2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,4,,,3_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,4,,,4_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,4,,,5_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,4,,,6_7,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,4,,,7_8,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,4,,,8_9,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,4,,,9_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,5,no,,0_1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,5,,,1_2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,5,,,2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,5,,,3_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,5,,,4_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,5,,,5_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,5,,,6_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,5,,,7_8,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,5,,,8_9,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,5,,,9_10,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,6,no,"46.5781020, -117.1500244",0_1,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,6,,,1_2,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,6,,,2_3,,,,,,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,6,,,3_4,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,6,,,4_5,,,20,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,6,,,5_6,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,6,,,6_7,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,6,,,7_8,,,,,,20,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,6,,,8_9,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/24/2021,Meyer,6,,,9_10,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/25/2021,JW trail,1,no,"47.2337259, -117.3756163",0_1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/25/2021,JW trail,1,,,1_2,60,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/25/2021,JW trail,1,,,2_3,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/25/2021,JW trail,1,,,3_4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/25/2021,JW trail,1,,,4_5,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/25/2021,JW trail,1,,,5_6,100,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/25/2021,JW trail,1,,,6_7,100,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/25/2021,JW trail,1,,,7_8,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/25/2021,JW trail,1,,,8_9,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s1,5/25/2021,JW trail,1,,,9_10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
